,id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,predict
13450,13451,45,technician,married,secondary,no,1831,no,no,cellular,27,may,275,2,-1,0,unknown,0
13451,13452,54,services,married,secondary,no,812,no,no,cellular,31,jul,113,6,-1,0,unknown,0
13452,13453,31,admin.,married,secondary,yes,-51,no,yes,cellular,26,aug,173,2,-1,0,unknown,0
13453,13454,44,technician,married,secondary,no,-97,yes,no,unknown,7,may,408,3,-1,0,unknown,0
13454,13455,36,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,113,1,-1,0,unknown,0
13455,13456,35,management,married,tertiary,no,810,no,no,unknown,11,jun,124,4,-1,0,unknown,0
13456,13457,32,technician,single,secondary,no,483,yes,yes,cellular,18,may,35,6,-1,0,unknown,0
13457,13458,27,services,married,unknown,no,-209,yes,yes,cellular,29,jan,128,1,-1,0,unknown,0
13458,13459,45,technician,married,secondary,no,0,yes,no,unknown,29,may,155,1,-1,0,unknown,0
13459,13460,46,blue-collar,married,primary,no,665,no,no,cellular,30,jan,89,4,235,2,failure,0
13460,13461,48,blue-collar,divorced,secondary,no,501,yes,no,cellular,15,may,12,5,-1,0,unknown,0
13461,13462,55,retired,married,secondary,no,1504,yes,yes,cellular,17,nov,761,1,-1,0,unknown,0
13462,13463,35,blue-collar,single,secondary,no,0,yes,no,cellular,5,feb,155,3,254,1,other,0
13463,13464,46,blue-collar,married,primary,no,783,yes,no,cellular,4,aug,73,1,-1,0,unknown,0
13464,13465,52,management,married,secondary,no,0,no,no,cellular,30,jul,249,3,-1,0,unknown,0
13465,13466,43,unknown,single,unknown,no,181,no,no,telephone,28,jan,41,1,-1,0,unknown,0
13466,13467,42,blue-collar,married,secondary,no,-628,yes,yes,unknown,15,may,251,1,-1,0,unknown,0
13467,13468,28,admin.,single,secondary,no,0,yes,yes,cellular,18,may,390,5,-1,0,unknown,0
13468,13469,58,management,married,tertiary,no,9683,no,no,cellular,4,aug,857,2,-1,0,unknown,1
13469,13470,36,admin.,single,tertiary,no,980,no,no,cellular,11,nov,118,4,104,7,failure,0
13470,13471,39,housemaid,married,secondary,no,365,yes,no,unknown,7,may,274,4,-1,0,unknown,0
13471,13472,55,management,married,tertiary,no,16786,no,no,cellular,18,nov,90,1,-1,0,unknown,0
13472,13473,51,blue-collar,married,secondary,no,0,no,yes,unknown,3,jul,109,1,-1,0,unknown,0
13473,13474,57,management,married,tertiary,no,1171,no,no,cellular,8,aug,448,5,-1,0,unknown,0
13474,13475,37,blue-collar,married,secondary,no,0,yes,no,cellular,13,may,54,1,300,1,failure,0
13475,13476,46,admin.,single,secondary,no,1070,yes,no,cellular,6,apr,194,2,-1,0,unknown,0
13476,13477,46,management,married,tertiary,no,4301,yes,yes,cellular,18,nov,50,1,183,2,failure,0
13477,13478,35,technician,married,secondary,no,-146,yes,no,cellular,29,aug,240,2,-1,0,unknown,0
13478,13479,36,services,married,secondary,no,-274,no,no,cellular,7,jul,217,1,-1,0,unknown,0
13479,13480,48,management,married,tertiary,no,0,no,no,cellular,28,aug,16,16,-1,0,unknown,0
13480,13481,27,management,single,tertiary,no,1277,no,no,cellular,30,jan,267,4,-1,0,unknown,0
13481,13482,41,admin.,single,secondary,no,2002,yes,no,cellular,15,may,172,2,350,1,failure,0
13482,13483,43,technician,single,secondary,no,4990,yes,no,cellular,22,aug,88,10,-1,0,unknown,0
13483,13484,47,services,married,secondary,no,367,yes,no,cellular,10,jul,476,4,-1,0,unknown,0
13484,13485,50,management,married,secondary,no,732,no,no,cellular,7,apr,736,7,-1,0,unknown,0
13485,13486,31,services,single,secondary,no,297,no,no,cellular,30,jan,229,1,-1,0,unknown,0
13486,13487,40,blue-collar,married,unknown,no,638,yes,yes,cellular,6,feb,68,3,254,2,failure,0
13487,13488,31,technician,single,secondary,no,1222,yes,no,cellular,20,apr,186,3,-1,0,unknown,0
13488,13489,55,technician,divorced,secondary,no,3450,no,no,cellular,10,feb,169,1,183,1,failure,0
13489,13490,43,management,married,tertiary,no,0,no,no,telephone,17,oct,147,1,-1,0,unknown,0
13490,13491,32,management,married,tertiary,no,6138,no,no,cellular,3,sep,251,3,36,11,success,1
13491,13492,58,blue-collar,married,primary,no,-91,yes,no,unknown,9,may,164,5,-1,0,unknown,0
13492,13493,54,self-employed,married,secondary,no,153,yes,no,unknown,5,jun,40,1,-1,0,unknown,0
13493,13494,34,blue-collar,single,primary,no,505,yes,no,unknown,13,may,351,1,-1,0,unknown,0
13494,13495,71,retired,divorced,secondary,no,4380,no,no,cellular,22,sep,369,1,-1,0,unknown,0
13495,13496,34,management,married,tertiary,no,0,no,no,cellular,29,aug,120,2,-1,0,unknown,0
13496,13497,32,technician,single,tertiary,no,34646,no,no,telephone,13,aug,618,9,-1,0,unknown,0
13497,13498,42,technician,single,tertiary,no,171,no,no,cellular,14,aug,143,2,-1,0,unknown,0
13498,13499,40,management,single,tertiary,no,406,yes,no,cellular,13,may,130,1,371,1,failure,0
13499,13500,39,management,divorced,secondary,no,4314,yes,no,cellular,20,nov,141,4,-1,0,unknown,0
13500,13501,35,management,single,tertiary,no,633,yes,no,cellular,17,apr,128,3,-1,0,unknown,0
13501,13502,50,self-employed,married,secondary,no,-465,yes,no,unknown,30,may,42,11,-1,0,unknown,0
13502,13503,54,blue-collar,married,primary,no,38,no,no,cellular,28,jul,115,8,-1,0,unknown,0
13503,13504,54,blue-collar,married,primary,no,551,yes,no,cellular,28,jul,431,2,-1,0,unknown,0
13504,13505,38,blue-collar,married,secondary,no,-152,no,no,unknown,20,may,100,1,-1,0,unknown,0
13505,13506,34,blue-collar,married,unknown,no,0,yes,no,cellular,7,may,183,1,-1,0,unknown,0
13506,13507,31,student,single,unknown,no,988,no,no,cellular,4,dec,377,5,191,11,other,0
13507,13508,53,technician,single,unknown,no,5331,no,no,cellular,21,nov,302,1,-1,0,unknown,0
13508,13509,44,management,married,tertiary,no,119,yes,no,cellular,10,jul,67,1,-1,0,unknown,0
13509,13510,46,blue-collar,married,primary,no,537,no,no,unknown,26,may,222,5,-1,0,unknown,0
13510,13511,46,blue-collar,married,primary,no,5164,yes,no,unknown,5,jun,267,11,-1,0,unknown,0
13511,13512,43,technician,single,secondary,no,34,no,no,telephone,30,jul,29,1,-1,0,unknown,0
13512,13513,36,blue-collar,married,unknown,no,0,no,no,cellular,24,jul,120,5,-1,0,unknown,0
13513,13514,55,admin.,married,secondary,no,1102,yes,no,cellular,20,nov,195,1,189,2,failure,0
13514,13515,61,management,married,secondary,no,1128,no,no,cellular,18,aug,243,2,-1,0,unknown,0
13515,13516,30,management,single,tertiary,no,440,yes,no,cellular,11,sep,129,2,-1,0,unknown,0
13516,13517,51,technician,single,secondary,no,-463,yes,no,cellular,5,may,496,1,343,3,failure,0
13517,13518,75,blue-collar,married,secondary,no,6053,no,no,telephone,5,aug,416,1,-1,0,unknown,0
13518,13519,24,student,single,secondary,no,1919,yes,no,unknown,29,may,127,4,-1,0,unknown,0
13519,13520,49,technician,married,secondary,no,626,yes,no,cellular,25,aug,90,4,-1,0,unknown,0
13520,13521,38,blue-collar,married,secondary,no,1102,yes,no,unknown,23,may,159,3,-1,0,unknown,0
13521,13522,43,technician,divorced,secondary,no,0,no,no,cellular,19,aug,332,3,-1,0,unknown,0
13522,13523,45,technician,married,secondary,no,1415,yes,no,cellular,24,jul,311,1,-1,0,unknown,0
13523,13524,27,technician,single,secondary,no,3,no,no,unknown,3,jun,68,6,-1,0,unknown,0
13524,13525,35,admin.,divorced,secondary,no,437,yes,no,unknown,4,jun,908,1,-1,0,unknown,1
13525,13526,40,blue-collar,married,primary,no,177,yes,yes,telephone,21,jul,742,4,-1,0,unknown,0
13526,13527,31,blue-collar,married,secondary,no,1131,yes,yes,cellular,15,apr,126,1,148,6,failure,0
13527,13528,43,entrepreneur,married,tertiary,no,2589,no,no,unknown,3,jun,38,3,-1,0,unknown,0
13528,13529,37,management,married,tertiary,no,502,yes,no,cellular,7,may,551,1,351,1,failure,0
13529,13530,36,blue-collar,married,secondary,no,708,yes,no,telephone,21,nov,43,1,-1,0,unknown,0
13530,13531,40,technician,married,secondary,no,657,yes,no,cellular,19,nov,178,1,112,2,failure,0
13531,13532,57,admin.,divorced,primary,no,628,yes,yes,unknown,14,may,191,1,-1,0,unknown,0
13532,13533,48,management,single,tertiary,no,-295,no,yes,cellular,28,jan,121,1,190,2,failure,0
13533,13534,31,management,single,tertiary,no,307,no,no,cellular,8,jul,361,1,229,2,failure,0
13534,13535,27,self-employed,single,tertiary,no,560,no,no,telephone,3,sep,543,9,465,2,failure,0
13535,13536,34,management,single,tertiary,no,2679,yes,no,cellular,7,may,195,1,-1,0,unknown,0
13536,13537,24,admin.,single,secondary,no,507,yes,no,unknown,13,may,210,3,-1,0,unknown,0
13537,13538,44,services,married,secondary,no,29312,no,no,unknown,13,may,226,1,-1,0,unknown,0
13538,13539,58,blue-collar,married,primary,no,3501,yes,no,unknown,15,may,544,3,-1,0,unknown,0
13539,13540,29,admin.,single,secondary,no,464,no,no,cellular,9,nov,208,2,91,3,success,1
13540,13541,43,management,single,tertiary,no,146,no,no,cellular,21,nov,50,1,113,5,other,0
13541,13542,34,admin.,married,secondary,no,-312,yes,no,unknown,9,may,232,1,-1,0,unknown,0
13542,13543,36,management,married,tertiary,no,806,yes,no,cellular,3,feb,106,2,259,1,failure,0
13543,13544,33,management,married,tertiary,no,1602,no,no,cellular,21,nov,44,3,-1,0,unknown,0
13544,13545,35,management,single,tertiary,no,1045,yes,no,unknown,21,may,61,1,-1,0,unknown,0
13545,13546,31,blue-collar,single,secondary,no,0,no,no,cellular,14,jul,387,2,-1,0,unknown,0
13546,13547,32,technician,single,tertiary,no,-311,no,no,cellular,18,nov,218,2,-1,0,unknown,0
13547,13548,44,management,married,tertiary,no,-68,no,yes,cellular,25,aug,121,4,-1,0,unknown,0
13548,13549,49,blue-collar,married,primary,no,4134,no,no,unknown,20,jun,40,2,-1,0,unknown,0
13549,13550,35,blue-collar,married,primary,no,0,yes,no,cellular,10,jul,421,1,-1,0,unknown,0
13550,13551,31,services,single,secondary,no,32,no,no,unknown,18,nov,190,4,-1,0,unknown,0
13551,13552,30,management,single,tertiary,no,1161,yes,no,cellular,29,jul,109,3,-1,0,unknown,0
13552,13553,29,management,single,tertiary,no,268,no,no,cellular,16,apr,667,1,-1,0,unknown,0
13553,13554,33,management,married,tertiary,no,3713,yes,no,cellular,20,nov,175,1,-1,0,unknown,0
13554,13555,77,retired,married,tertiary,no,7802,no,no,telephone,1,feb,483,2,-1,0,unknown,0
13555,13556,36,self-employed,married,tertiary,no,11387,no,no,cellular,15,apr,134,1,-1,0,unknown,0
13556,13557,35,management,single,tertiary,no,565,yes,no,unknown,30,may,763,1,-1,0,unknown,0
13557,13558,43,services,married,secondary,no,861,yes,no,unknown,9,jun,78,1,-1,0,unknown,0
13558,13559,49,management,divorced,tertiary,no,108,yes,no,cellular,12,may,288,2,350,2,failure,0
13559,13560,30,blue-collar,married,secondary,yes,-18,no,no,unknown,3,jun,157,2,-1,0,unknown,0
13560,13561,47,technician,married,secondary,no,2394,no,yes,unknown,20,jun,61,2,-1,0,unknown,0
13561,13562,32,management,single,tertiary,no,0,no,no,cellular,7,jul,98,1,159,1,other,0
13562,13563,26,blue-collar,single,secondary,no,0,yes,no,cellular,18,may,82,4,-1,0,unknown,0
13563,13564,46,entrepreneur,married,secondary,no,0,no,yes,cellular,18,jul,115,1,-1,0,unknown,0
13564,13565,37,unemployed,married,secondary,no,1038,no,no,unknown,20,jun,307,3,-1,0,unknown,0
13565,13566,54,admin.,married,secondary,no,1342,yes,no,cellular,2,apr,80,1,-1,0,unknown,0
13566,13567,50,entrepreneur,married,primary,no,237,yes,yes,unknown,30,may,184,4,-1,0,unknown,0
13567,13568,34,unemployed,married,secondary,no,1243,yes,yes,cellular,8,may,157,4,-1,0,unknown,0
13568,13569,42,services,married,secondary,no,3465,yes,yes,cellular,16,jul,1039,2,-1,0,unknown,1
13569,13570,30,management,married,tertiary,no,233,yes,no,unknown,14,may,382,10,-1,0,unknown,0
13570,13571,26,unemployed,married,primary,no,440,no,no,cellular,5,feb,143,1,-1,0,unknown,0
13571,13572,51,admin.,single,unknown,no,196,no,no,unknown,11,jun,98,1,-1,0,unknown,0
13572,13573,50,self-employed,divorced,tertiary,no,387,no,no,cellular,7,jul,221,8,-1,0,unknown,0
13573,13574,34,technician,single,tertiary,no,6529,no,no,cellular,14,aug,505,2,-1,0,unknown,0
13574,13575,60,management,married,primary,no,4895,no,no,unknown,9,jun,313,1,-1,0,unknown,0
13575,13576,32,technician,married,secondary,no,-95,yes,no,cellular,29,jul,935,4,-1,0,unknown,1
13576,13577,37,blue-collar,single,secondary,no,2235,yes,no,cellular,20,apr,419,2,151,2,failure,0
13577,13578,46,management,single,tertiary,no,1631,yes,no,cellular,17,apr,175,1,-1,0,unknown,0
13578,13579,55,management,married,tertiary,no,2,no,yes,cellular,31,jul,126,2,-1,0,unknown,0
13579,13580,59,retired,married,primary,no,488,no,no,cellular,31,jul,231,2,-1,0,unknown,0
13580,13581,49,technician,divorced,secondary,no,3394,yes,no,unknown,20,jun,14,22,-1,0,unknown,0
13581,13582,40,management,married,tertiary,no,6008,yes,no,cellular,18,nov,989,1,-1,0,unknown,1
13582,13583,24,student,single,unknown,no,782,no,no,cellular,4,may,12,7,91,1,other,0
13583,13584,32,technician,married,secondary,no,522,yes,yes,cellular,12,may,272,5,258,4,failure,0
13584,13585,31,management,single,tertiary,no,1377,no,no,cellular,5,aug,371,2,-1,0,unknown,0
13585,13586,35,technician,single,tertiary,no,0,no,no,cellular,14,jan,187,7,-1,0,unknown,0
13586,13587,36,management,single,tertiary,no,142,yes,no,cellular,25,jul,571,1,-1,0,unknown,0
13587,13588,32,blue-collar,married,primary,no,2198,no,no,cellular,15,may,463,1,175,4,failure,0
13588,13589,46,blue-collar,married,primary,no,977,no,yes,telephone,2,feb,436,3,-1,0,unknown,0
13589,13590,52,management,divorced,tertiary,no,147,no,no,cellular,30,jul,90,4,-1,0,unknown,0
13590,13591,41,services,divorced,secondary,no,0,no,no,cellular,14,jul,93,3,-1,0,unknown,0
13591,13592,31,unknown,divorced,tertiary,no,137,no,no,cellular,22,aug,385,9,-1,0,unknown,0
13592,13593,38,management,single,tertiary,no,-119,yes,no,cellular,14,may,185,1,-1,0,unknown,0
13593,13594,40,unemployed,married,secondary,no,270,yes,no,cellular,14,may,255,2,345,1,failure,0
13594,13595,38,blue-collar,single,primary,no,2198,no,no,cellular,9,feb,269,2,-1,0,unknown,0
13595,13596,30,management,married,tertiary,no,0,no,no,cellular,10,jul,152,1,-1,0,unknown,0
13596,13597,35,blue-collar,single,secondary,yes,-947,yes,no,cellular,5,may,148,4,362,3,failure,0
13597,13598,41,technician,married,secondary,no,77,yes,no,cellular,7,may,56,1,-1,0,unknown,0
13598,13599,29,admin.,single,secondary,no,163,yes,yes,unknown,16,may,803,1,-1,0,unknown,0
13599,13600,50,technician,married,tertiary,no,72,no,no,telephone,5,dec,12,1,-1,0,unknown,0
13600,13601,40,admin.,divorced,secondary,no,399,no,no,cellular,28,jan,246,2,-1,0,unknown,0
13601,13602,35,technician,married,secondary,no,114,yes,yes,cellular,9,sep,105,3,97,4,failure,0
13602,13603,34,management,single,tertiary,no,872,yes,no,cellular,17,apr,81,1,345,2,failure,0
13603,13604,25,admin.,single,secondary,no,681,yes,no,unknown,26,jun,105,3,-1,0,unknown,0
13604,13605,32,admin.,single,secondary,no,6188,yes,yes,cellular,18,nov,147,1,-1,0,unknown,0
13605,13606,31,unemployed,married,tertiary,no,7744,no,no,cellular,26,aug,377,8,-1,0,unknown,0
13606,13607,29,management,single,tertiary,no,0,yes,no,unknown,28,may,112,7,-1,0,unknown,0
13607,13608,29,services,married,secondary,no,57,yes,no,telephone,21,jul,342,9,-1,0,unknown,0
13608,13609,36,blue-collar,married,secondary,no,-173,yes,no,cellular,18,may,197,3,-1,0,unknown,0
13609,13610,52,housemaid,married,primary,no,1837,no,no,unknown,6,jun,118,1,-1,0,unknown,0
13610,13611,31,technician,single,tertiary,no,438,yes,no,cellular,20,nov,165,1,100,2,failure,0
13611,13612,33,admin.,married,primary,no,499,no,no,cellular,17,apr,95,3,-1,0,unknown,0
13612,13613,32,management,single,tertiary,no,3097,yes,no,cellular,20,nov,167,1,-1,0,unknown,0
13613,13614,33,technician,married,secondary,no,133,no,no,cellular,12,nov,627,2,192,1,success,0
13614,13615,51,blue-collar,married,primary,yes,-283,yes,no,unknown,12,may,38,4,-1,0,unknown,0
13615,13616,50,management,married,tertiary,no,469,no,no,cellular,16,oct,170,1,183,1,success,1
13616,13617,36,admin.,single,secondary,no,20,yes,no,unknown,6,may,186,1,-1,0,unknown,0
13617,13618,30,blue-collar,married,primary,no,179,yes,no,unknown,29,may,764,2,-1,0,unknown,0
13618,13619,38,entrepreneur,married,unknown,no,259,no,no,cellular,18,nov,63,1,-1,0,unknown,0
13619,13620,33,blue-collar,married,primary,no,1416,yes,no,cellular,20,nov,60,1,-1,0,unknown,0
13620,13621,37,services,divorced,secondary,no,135,no,no,cellular,10,jul,460,1,-1,0,unknown,0
13621,13622,33,technician,single,secondary,no,151,yes,no,cellular,27,aug,86,6,-1,0,unknown,0
13622,13623,40,technician,single,tertiary,no,431,no,no,cellular,7,jul,180,2,-1,0,unknown,0
13623,13624,44,admin.,single,unknown,no,3,yes,no,unknown,13,may,443,1,-1,0,unknown,0
13624,13625,35,housemaid,single,secondary,no,-122,yes,yes,cellular,13,may,97,5,-1,0,unknown,0
13625,13626,38,blue-collar,married,primary,no,8251,no,no,unknown,6,jun,194,3,-1,0,unknown,0
13626,13627,35,entrepreneur,married,tertiary,no,0,no,no,cellular,5,may,74,1,168,4,failure,0
13627,13628,27,student,single,tertiary,no,1013,no,no,cellular,28,jan,965,3,-1,0,unknown,1
13628,13629,44,blue-collar,married,secondary,no,337,yes,no,telephone,28,jul,257,3,-1,0,unknown,0
13629,13630,44,housemaid,married,primary,no,71,yes,no,cellular,11,jul,251,2,-1,0,unknown,0
13630,13631,29,admin.,single,secondary,yes,-95,yes,no,unknown,17,jun,269,3,-1,0,unknown,0
13631,13632,28,student,single,secondary,no,305,no,no,cellular,7,jul,625,1,-1,0,unknown,0
13632,13633,39,blue-collar,married,primary,no,519,yes,yes,unknown,26,may,117,1,-1,0,unknown,0
13633,13634,44,technician,divorced,secondary,no,-865,yes,no,cellular,20,apr,334,1,-1,0,unknown,0
13634,13635,47,blue-collar,single,secondary,no,152,yes,no,cellular,3,feb,193,3,271,4,failure,0
13635,13636,43,management,married,tertiary,no,13851,yes,no,cellular,21,nov,259,1,-1,0,unknown,0
13636,13637,42,management,divorced,secondary,no,117,yes,no,unknown,9,may,105,1,-1,0,unknown,0
13637,13638,38,management,married,tertiary,no,413,no,no,cellular,13,apr,240,1,179,2,failure,0
13638,13639,42,technician,married,secondary,no,649,yes,no,telephone,31,jul,29,4,-1,0,unknown,0
13639,13640,35,technician,divorced,secondary,no,2823,yes,no,cellular,26,feb,74,1,24,1,failure,0
13640,13641,51,blue-collar,married,secondary,no,1121,no,no,cellular,4,aug,824,2,-1,0,unknown,0
13641,13642,61,blue-collar,married,secondary,no,681,yes,no,telephone,19,aug,173,6,492,2,failure,0
13642,13643,40,admin.,single,secondary,no,208,yes,yes,cellular,11,may,204,2,-1,0,unknown,0
13643,13644,39,blue-collar,single,unknown,no,2841,yes,no,unknown,5,jun,1121,3,-1,0,unknown,1
13644,13645,29,unemployed,single,secondary,no,2424,no,no,cellular,6,feb,93,1,-1,0,unknown,0
13645,13646,43,blue-collar,married,primary,no,50,no,no,unknown,28,may,90,8,-1,0,unknown,0
13646,13647,59,retired,married,secondary,no,5706,yes,no,cellular,25,jul,471,2,-1,0,unknown,0
13647,13648,50,technician,divorced,secondary,no,-298,yes,no,cellular,6,feb,68,8,-1,0,unknown,0
13648,13649,51,management,married,tertiary,no,2430,no,no,cellular,4,aug,266,2,-1,0,unknown,0
13649,13650,32,management,single,tertiary,no,3050,yes,no,cellular,21,nov,58,1,182,1,failure,0
13650,13651,42,admin.,single,secondary,no,30,yes,no,cellular,4,feb,98,1,266,3,failure,0
13651,13652,29,management,married,secondary,no,231,no,no,cellular,14,may,1075,1,14,1,failure,1
13652,13653,50,housemaid,married,tertiary,no,1005,no,no,cellular,17,jul,188,3,-1,0,unknown,0
13653,13654,43,entrepreneur,married,unknown,no,100,yes,no,unknown,5,may,702,1,-1,0,unknown,0
13654,13655,59,blue-collar,married,primary,no,0,no,no,cellular,25,aug,128,5,-1,0,unknown,0
13655,13656,74,retired,married,secondary,no,935,no,no,cellular,26,jan,100,1,104,1,other,0
13656,13657,36,services,single,secondary,no,0,yes,no,cellular,12,may,398,6,-1,0,unknown,0
13657,13658,42,admin.,single,secondary,no,-247,yes,yes,telephone,21,oct,519,1,166,1,other,0
13658,13659,76,self-employed,married,unknown,no,4984,no,no,telephone,28,apr,403,1,182,1,success,1
